"Job_ID","Pipeline_ID","Scan_Type","Severity","Vulnerability_Count","Arrival_Time_Min","Service_Time_Min","Risk_Score","Developer_Experience","Code_Change_Size","Severity_Score","Vulnerability_Normalized","Risk_Normalized","Waiting_Factor","GatekeeperX_Priority_Score","Priority_Class","Security_Decision","Queue_Position","Service_Start_Time","Completion_Time","Actual_Waiting_Time","Turnaround_Time","Dynamic_Priority","Simulation_Queue_Position","Simulation_Status"
622,"PL-0080","Container","Medium",1,1518.35,3.06,41.22,"Intermediate","Small",50,6.25,41.22,60.5195188252832,40.11,"P3 - Medium","PASS WITH MONITORING",677,2837.56,2840.62,1319.21,1322.27,100,622,"Completed"
623,"PL-0180","Container","Low",3,1528.16,5.43,20.05,"Senior","Medium",25,18.75,20.05,60.9105330707971,26.1,"P4 - Low","PASS",831,2840.62,2846.05,1312.46,1317.89,100,623,"Completed"
624,"PL-0025","IaC","Low",2,1530.63,3.9,36.1,"Senior","Small",25,12.5,36.1,61.0089841601365,28.88,"P4 - Low","PASS",782,2846.05,2849.95,1315.42,1319.32,100,624,"Completed"
625,"PL-0195","SAST","Medium",7,1530.93,3.84,64.58,"Senior","Medium",50,43.75,64.58,61.0209417823234,53.5,"P3 - Medium","PASS WITH MONITORING",362,2849.95,2853.79,1319.02,1322.86,100,625,"Completed"
626,"PL-0142","SCA","Low",1,1531.2,4.44,16.44,"Junior","Medium",25,6.25,16.44,61.0317036422917,22.71,"P4 - Low","PASS",911,2853.79,2858.23,1322.59,1327.03,100,626,"Completed"
627,"PL-0056","DAST","Low",3,1532.47,5.87,34.85,"Intermediate","Medium",25,18.75,34.85,61.0823242428832,29.82,"P4 - Low","PASS",772,2858.23,2864.1,1325.76,1331.63,100,627,"Completed"
628,"PL-0172","SAST","Critical",8,1540.96,4.38,100,"Senior","Small",100,50,100,61.4207249507744,86.14,"P1 - Critical","BLOCK",51,2864.1,2868.48,1323.14,1327.52,100,628,"Completed"
629,"PL-0183","SCA","Low",4,1544.87,3.23,29.1,"Junior","Large",25,25,29.1,61.5765726266113,29.68,"P4 - Low","PASS",773,2868.48,2871.71,1323.61,1326.84,100,629,"Completed"
630,"PL-0238","DAST","Medium",2,1548.56,5.52,49.84,"Intermediate","Large",50,12.5,49.84,61.723651379511,43.63,"P3 - Medium","PASS WITH MONITORING",595,2871.71,2877.23,1323.15,1328.67,100,630,"Completed"
631,"PL-0067","SAST","High",8,1549.61,4.7,63.96,"Intermediate","Medium",75,50,63.96,61.7655030571654,65.92,"P2 - High","PASS WITH MONITORING",235,2877.23,2881.93,1327.62,1332.32,100,631,"Completed"
632,"PL-0164","Container","Medium",4,1551.32,3.96,50.74,"Senior","Medium",50,25,50.74,61.8336615036311,46.37,"P3 - Medium","PASS WITH MONITORING",503,2881.93,2885.89,1330.61,1334.57,100,632,"Completed"
633,"PL-0291","Container","High",8,1553.18,6.04,73.41,"Intermediate","Small",75,50,73.41,61.9077987611903,68.29,"P2 - High","WAIT / PRIORITIZE",189,2885.89,2891.93,1332.71,1338.75,100,633,"Completed"
634,"PL-0039","Container","Low",4,1554.65,5.47,22.28,"Intermediate","Medium",25,25,22.28,61.9663911099065,28.02,"P4 - Low","PASS",796,2891.93,2897.4,1337.28,1342.75,100,634,"Completed"
635,"PL-0188","Container","Medium",3,1555.17,6.66,53.38,"Junior","Small",50,18.75,53.38,61.9871176550306,45.79,"P3 - Medium","PASS WITH MONITORING",523,2897.4,2904.06,1342.23,1348.89,100,635,"Completed"
636,"PL-0248","DAST","Critical",14,1559,6.81,98.72,"Intermediate","Small",100,87.5,98.72,62.1397766316176,93.39,"P1 - Critical","BLOCK",8,2904.06,2910.87,1345.06,1351.87,100,636,"Completed"
637,"PL-0293","DAST","Critical",9,1559.14,7.21,100,"Junior","Medium",100,56.25,100,62.1453568553048,87.46,"P1 - Critical","BLOCK",39,2910.87,2918.08,1351.73,1358.94,100,637,"Completed"
638,"PL-0285","SAST","Low",1,1561.92,3.64,14.69,"Junior","Large",25,6.25,14.69,62.2561641542374,22.4,"P4 - Low","PASS",918,2918.08,2921.72,1356.16,1359.8,100,638,"Completed"
639,"PL-0300","DAST","High",7,1565.04,6.29,71.77,"Senior","Small",75,43.75,71.77,62.3805234249819,66.68,"P2 - High","WAIT / PRIORITIZE",217,2921.72,2928.01,1356.68,1362.97,100,639,"Completed"
640,"PL-0300","DAST","Medium",1,1566.28,6.01,42.83,"Intermediate","Small",50,6.25,42.83,62.4299482633547,40.7,"P3 - Medium","PASS WITH MONITORING",664,2928.01,2934.02,1361.73,1367.74,100,640,"Completed"
641,"PL-0012","DAST","Low",1,1567.58,6.96,30.53,"Intermediate","Medium",25,6.25,30.53,62.4817646261649,26.38,"P4 - Low","PASS",825,2934.02,2940.98,1366.44,1373.4,100,641,"Completed"
642,"PL-0111","Container","Medium",1,1572.32,3.89,52.09,"Junior","Medium",50,6.25,52.09,62.670695056719,43.04,"P3 - Medium","PASS WITH MONITORING",611,2940.98,2944.87,1368.66,1372.55,100,642,"Completed"
643,"PL-0137","IaC","Low",5,1572.63,4.57,17.83,"Intermediate","Small",25,31.25,17.83,62.6830512663122,28.23,"P4 - Low","PASS",790,2944.87,2949.44,1372.24,1376.81,100,643,"Completed"
644,"PL-0088","DAST","Critical",5,1576.08,5.94,100,"Intermediate","Small",100,31.25,100,62.8205639214623,82.53,"P1 - Critical","BLOCK",76,2949.44,2955.38,1373.36,1379.3,100,644,"Completed"
645,"PL-0195","IaC","High",5,1576.49,2.91,70.26,"Intermediate","Small",75,31.25,70.26,62.8369060051179,63.85,"P2 - High","WAIT / PRIORITIZE",272,2955.38,2958.29,1378.89,1381.8,100,645,"Completed"
646,"PL-0131","SAST","Critical",14,1577.86,5.29,100,"Junior","Medium",100,87.5,100,62.8915124797717,93.79,"P1 - Critical","BLOCK",6,2958.29,2963.58,1380.43,1385.72,100,646,"Completed"
647,"PL-0154","Container","Medium",1,1582.85,4.46,46.99,"Senior","Medium",50,6.25,46.99,63.0904075954816,41.81,"P3 - Medium","PASS WITH MONITORING",639,2963.58,2968.04,1380.73,1385.19,100,647,"Completed"
648,"PL-0256","SAST","High",8,1586.56,4.09,84.18,"Intermediate","Medium",75,50,84.18,63.2382835231938,71.12,"P2 - High","WAIT / PRIORITIZE",141,2968.04,2972.13,1381.48,1385.57,100,648,"Completed"
649,"PL-0237","SCA","Medium",5,1587.33,3.97,52.76,"Junior","Medium",50,31.25,52.76,63.2689747534737,48.27,"P3 - Medium","PASS WITH MONITORING",465,2972.13,2976.1,1384.8,1388.77,100,649,"Completed"
650,"PL-0224","SCA","Critical",8,1588.16,4.61,100,"Intermediate","Small",100,50,100,63.302057508191,86.33,"P1 - Critical","BLOCK",48,2976.1,2980.71,1387.94,1392.55,100,650,"Completed"
651,"PL-0079","SAST","Medium",6,1590.58,4.29,55.06,"Senior","Large",50,37.5,55.06,63.3985156604992,50.1,"P3 - Medium","PASS WITH MONITORING",415,2980.71,2985,1390.13,1394.42,100,651,"Completed"
652,"PL-0091","SAST","High",8,1592.24,5.33,86.99,"Junior","Medium",75,50,86.99,63.4646811699338,71.84,"P2 - High","WAIT / PRIORITIZE",133,2985,2990.33,1392.76,1398.09,100,652,"Completed"
653,"PL-0045","DAST","Low",2,1599.04,7.3,24.43,"Junior","Small",25,12.5,24.43,63.7357206061717,26.23,"P4 - Low","PASS",830,2990.33,2997.63,1391.29,1398.59,100,653,"Completed"
654,"PL-0147","IaC","Medium",9,1599.93,4.9,67.5,"Senior","Small",50,56.25,67.5,63.7711948853264,57,"P3 - Medium","PASS WITH MONITORING",342,2997.63,3002.53,1397.7,1402.6,100,654,"Completed"
655,"PL-0066","SAST","High",6,1600.93,4.78,78.58,"Junior","Medium",75,37.5,78.58,63.8110536259496,67.28,"P2 - High","WAIT / PRIORITIZE",203,3002.53,3007.31,1401.6,1406.38,100,655,"Completed"
656,"PL-0165","SCA","High",7,1602.92,4.15,74.52,"Intermediate","Small",75,43.75,74.52,63.8903725197899,67.52,"P2 - High","WAIT / PRIORITIZE",201,3007.31,3011.46,1404.39,1408.54,100,656,"Completed"
657,"PL-0105","SCA","High",9,1603.75,4.08,80.69,"Junior","Large",75,56.25,80.69,63.9234552745071,71.56,"P2 - High","WAIT / PRIORITIZE",135,3011.46,3015.54,1407.71,1411.79,100,657,"Completed"
658,"PL-0253","SCA","High",11,1605.79,4.57,85.53,"Intermediate","Medium",75,68.75,85.53,64.0047671053785,75.28,"P2 - High","WAIT / PRIORITIZE",117,3015.54,3020.11,1409.75,1414.32,100,658,"Completed"
659,"PL-0178","DAST","Medium",4,1609.62,5.78,41.15,"Junior","Medium",50,25,41.15,64.1574260819655,44.2,"P3 - Medium","PASS WITH MONITORING",575,3020.11,3025.89,1410.49,1416.27,100,659,"Completed"
660,"PL-0033","DAST","Medium",2,1610.48,4.75,36.8,"Senior","Medium",50,12.5,36.8,64.1917045989015,40.62,"P3 - Medium","PASS",666,3025.89,3030.64,1415.41,1420.16,100,660,"Completed"
661,"PL-0082","SCA","Low",1,1621.53,2.01,15.66,"Intermediate","Medium",25,6.25,15.66,64.6321436827882,22.88,"P4 - Low","PASS",906,3030.64,3032.65,1409.11,1411.12,100,661,"Completed"
662,"PL-0062","DAST","High",3,1624.88,4.56,78.71,"Intermediate","Small",75,18.75,78.71,64.765670463876,63.65,"P2 - High","WAIT / PRIORITIZE",275,3032.65,3037.21,1407.77,1412.33,100,662,"Completed"
663,"PL-0101","Container","Medium",4,1625.96,4.74,65.5,"Intermediate","Medium",50,25,65.5,64.8087179037491,50.36,"P3 - Medium","PASS WITH MONITORING",404,3037.21,3041.95,1411.25,1415.99,100,663,"Completed"
664,"PL-0099","DAST","Medium",6,1627.83,6.69,52.33,"Junior","Small",50,37.5,52.33,64.8832537487146,49.57,"P3 - Medium","PASS WITH MONITORING",423,3041.95,3048.64,1414.12,1420.81,100,664,"Completed"
665,"PL-0298","IaC","High",9,1631.84,4.47,74.62,"Junior","Small",75,56.25,74.62,65.0430872986137,70.16,"P2 - High","WAIT / PRIORITIZE",156,3048.64,3053.11,1416.8,1421.27,100,665,"Completed"
666,"PL-0056","IaC","Low",3,1632.13,3.71,20.14,"Intermediate","Small",25,18.75,20.14,65.0546463333944,26.54,"P4 - Low","PASS",820,3053.11,3056.82,1420.98,1424.69,100,666,"Completed"
667,"PL-0153","IaC","Medium",4,1637.62,3.75,49.02,"Intermediate","Medium",50,25,49.02,65.273470819416,46.28,"P3 - Medium","PASS WITH MONITORING",507,3056.82,3060.57,1419.2,1422.95,100,667,"Completed"
668,"PL-0167","Container","Medium",6,1638.12,4.66,62.49,"Junior","Medium",50,37.5,62.49,65.2934001897276,52.15,"P3 - Medium","PASS WITH MONITORING",381,3060.57,3065.23,1422.45,1427.11,100,668,"Completed"
669,"PL-0014","IaC","High",7,1638.83,5.03,78.25,"Senior","Small",75,43.75,78.25,65.3216998955701,68.59,"P2 - High","WAIT / PRIORITIZE",186,3065.23,3070.26,1426.4,1431.43,100,669,"Completed"
670,"PL-0061","IaC","Low",3,1640.98,4.22,19.72,"Senior","Small",25,18.75,19.72,65.4073961879101,26.47,"P4 - Low","PASS",822,3070.26,3074.48,1429.28,1433.5,100,670,"Completed"
671,"PL-0074","IaC","High",13,1641.42,4.96,87.11,"Intermediate","Medium",75,81.25,87.11,65.4249340337843,78.32,"P2 - High","WAIT / PRIORITIZE",106,3074.48,3079.44,1433.06,1438.02,100,671,"Completed"
672,"PL-0074","Container","Low",1,1641.62,4.82,21.58,"Junior","Large",25,6.25,21.58,65.4329057819089,24.44,"P4 - Low","PASS",868,3079.44,3084.26,1437.82,1442.64,100,672,"Completed"
673,"PL-0169","SAST","High",5,1644.91,4.89,99.2,"Junior","Small",75,31.25,99.2,65.5640410385594,71.36,"P2 - High","WAIT / PRIORITIZE",138,3084.26,3089.15,1439.35,1444.24,100,673,"Completed"
674,"PL-0167","SAST","Medium",6,1645.17,4.98,65.24,"Senior","Medium",50,37.5,65.24,65.5744043111214,52.87,"P3 - Medium","PASS WITH MONITORING",370,3089.15,3094.13,1443.98,1448.96,100,674,"Completed"
675,"PL-0070","SCA","High",4,1645.61,0.9,79.9,"Intermediate","Small",75,25,79.9,65.5919421569956,65.28,"P2 - High","WAIT / PRIORITIZE",246,3094.13,3095.03,1448.52,1449.42,100,675,"Completed"
676,"PL-0264","SAST","High",11,1646.27,6.18,97.87,"Junior","Medium",75,68.75,97.87,65.6182489258069,78.53,"P2 - High","WAIT / PRIORITIZE",104,3095.03,3101.21,1448.76,1454.94,100,676,"Completed"
677,"PL-0159","IaC","Low",4,1652.06,4.04,17.3,"Intermediate","Medium",25,25,17.3,65.8490310340155,27.16,"P4 - Low","PASS",812,3101.21,3105.25,1449.15,1453.19,100,677,"Completed"
678,"PL-0090","DAST","Critical",12,1658.52,6.79,98.92,"Senior","Small",100,75,98.92,66.1065184984415,91.34,"P1 - Critical","BLOCK",13,3105.25,3112.04,1446.73,1453.52,100,678,"Completed"
679,"PL-0190","DAST","High",3,1664.21,5.3,82.48,"Senior","Small",75,18.75,82.48,66.3333147325877,64.75,"P2 - High","WAIT / PRIORITIZE",257,3112.04,3117.34,1447.83,1453.13,100,679,"Completed"
680,"PL-0280","SAST","Critical",4,1670.06,4.52,98.4,"Intermediate","Small",100,25,98.4,66.5664883652336,81.26,"P1 - Critical","BLOCK",92,3117.34,3121.86,1447.28,1451.8,100,680,"Completed"
681,"PL-0293","DAST","High",10,1678.04,8.51,93.78,"Junior","Small",75,62.5,93.78,66.884561115407,76.38,"P2 - High","WAIT / PRIORITIZE",114,3121.86,3130.37,1443.82,1452.33,100,681,"Completed"
682,"PL-0084","Container","Critical",9,1684.82,6.99,100,"Intermediate","Medium",100,56.25,100,67.1548033768325,87.97,"P1 - Critical","BLOCK",31,3130.37,3137.36,1445.55,1452.54,100,682,"Completed"
683,"PL-0011","IaC","Critical",6,1685.88,3.75,87.26,"Intermediate","Medium",100,37.5,87.26,67.1970536418931,81.03,"P1 - Critical","BLOCK",93,3137.36,3141.11,1451.48,1455.23,100,683,"Completed"
684,"PL-0241","IaC","High",6,1691.74,3.51,73.52,"Junior","Medium",75,37.5,73.52,67.4306258619453,66.37,"P2 - High","WAIT / PRIORITIZE",224,3141.11,3144.62,1449.37,1452.88,100,684,"Completed"
685,"PL-0172","DAST","Low",2,1695.25,5,35.6,"Junior","Medium",25,12.5,35.6,67.5705300415328,29.41,"P4 - Low","PASS",776,3144.62,3149.62,1449.37,1454.37,100,685,"Completed"
686,"PL-0132","Container","Medium",4,1696.25,6.07,39.88,"Junior","Small",50,25,39.88,67.610388782156,44.23,"P3 - Medium","PASS",573,3149.62,3155.69,1453.37,1459.44,100,686,"Completed"
687,"PL-0159","IaC","Critical",15,1702.66,4.98,100,"Junior","Small",100,93.75,100,67.865883309551,95.54,"P1 - Critical","BLOCK",2,3155.69,3160.67,1453.03,1458.01,100,687,"Completed"
688,"PL-0180","SCA","Low",2,1704.77,3.4,24.51,"Senior","Medium",25,12.5,24.51,67.949985252266,26.67,"P4 - Low","PASS",818,3160.67,3164.07,1455.9,1459.3,100,688,"Completed"
689,"PL-0035","SAST","Low",1,1707.07,3.87,19.66,"Junior","Medium",25,6.25,19.66,68.0416603556994,24.22,"P4 - Low","PASS",873,3164.07,3167.94,1457,1460.87,100,689,"Completed"
690,"PL-0189","SAST","High",3,1708.07,2.79,78.36,"Senior","Medium",75,18.75,78.36,68.0815190963226,63.9,"P2 - High","WAIT / PRIORITIZE",270,3167.94,3170.73,1459.87,1462.66,100,690,"Completed"
691,"PL-0065","SCA","Medium",3,1726.65,3.45,59.63,"Intermediate","Medium",50,18.75,59.63,68.8220944971023,48.04,"P3 - Medium","PASS WITH MONITORING",468,3170.73,3174.18,1444.08,1447.53,100,691,"Completed"
692,"PL-0261","SAST","Critical",9,1731.93,4.28,100,"Intermediate","Medium",100,56.25,100,69.0325486475929,88.15,"P1 - Critical","BLOCK",28,3174.18,3178.46,1442.25,1446.53,100,692,"Completed"
693,"PL-0017","SCA","High",2,1731.97,2.61,73.15,"Intermediate","Small",75,12.5,73.15,69.0341429972179,61.44,"P2 - High","WAIT / PRIORITIZE",303,3178.46,3181.07,1446.49,1449.1,100,693,"Completed"
694,"PL-0043","SCA","Medium",7,1738.65,4.54,53,"Intermediate","Medium",50,43.75,53,69.300399384581,51.43,"P3 - Medium","PASS WITH MONITORING",389,3181.07,3185.61,1442.42,1446.96,100,694,"Completed"
695,"PL-0033","SCA","Medium",1,1744.62,2.09,37.03,"Junior","Medium",50,6.25,37.03,69.5383560661017,39.96,"P4 - Low","PASS",679,3185.61,3187.7,1440.99,1443.08,100,695,"Completed"
696,"PL-0082","DAST","High",10,1746,8.43,85.33,"Intermediate","Medium",75,62.5,85.33,69.5933611281618,74.54,"P2 - High","WAIT / PRIORITIZE",120,3187.7,3196.13,1441.7,1450.13,100,696,"Completed"
697,"PL-0067","SCA","High",3,1750.48,2.76,76.88,"Junior","Small",75,18.75,76.88,69.7719282861539,63.7,"P2 - High","WAIT / PRIORITIZE",274,3196.13,3198.89,1445.65,1448.41,100,697,"Completed"
698,"PL-0069","Container","Critical",9,1754.75,6.09,100,"Junior","Small",100,56.25,100,69.9421251086151,88.24,"P1 - Critical","BLOCK",27,3198.89,3204.98,1444.14,1450.23,100,698,"Completed"
699,"PL-0295","IaC","High",7,1763.31,4.32,79.18,"Intermediate","Medium",75,43.75,79.18,70.2833159283499,69.32,"P2 - High","WAIT / PRIORITIZE",169,3204.98,3209.3,1441.67,1445.99,100,699,"Completed"
700,"PL-0208","Container","Medium",2,1763.67,5.04,37.48,"Intermediate","Large",50,12.5,37.48,70.2976650749743,41.4,"P3 - Medium","PASS",649,3209.3,3214.34,1445.63,1450.67,100,700,"Completed"
701,"PL-0269","SAST","Low",1,1764.39,2.96,21.79,"Intermediate","Small",25,6.25,21.79,70.326363368223,24.98,"P4 - Low","PASS",856,3214.34,3217.3,1449.95,1452.91,100,701,"Completed"
702,"PL-0289","Container","Medium",3,1766.55,5.7,66.94,"Senior","Medium",50,18.75,66.94,70.4124582479692,50.03,"P3 - Medium","PASS WITH MONITORING",416,3217.3,3223,1450.75,1456.45,100,702,"Completed"
703,"PL-0255","Container","Low",2,1767.27,6.68,27.03,"Junior","Medium",25,12.5,27.03,70.4411565412179,27.55,"P4 - Low","PASS",805,3223,3229.68,1455.73,1462.41,100,703,"Completed"
704,"PL-0243","SCA","High",4,1767.98,3.42,66.66,"Junior","Medium",75,25,66.66,70.4694562470604,62.46,"P2 - High","PASS WITH MONITORING",287,3229.68,3233.1,1461.7,1465.12,100,704,"Completed"
705,"PL-0178","IaC","Low",2,1770.17,2.69,25.53,"Junior","Medium",25,12.5,25.53,70.5567468890253,27.19,"P4 - Low","PASS",811,3233.1,3235.79,1462.93,1465.62,100,705,"Completed"
706,"PL-0138","Container","High",7,1770.34,5.85,85.48,"Junior","Small",75,43.75,85.48,70.5635228749312,70.93,"P2 - High","WAIT / PRIORITIZE",143,3235.79,3241.64,1465.45,1471.3,100,706,"Completed"
707,"PL-0078","SAST","Critical",7,1771.76,4.36,100,"Intermediate","Small",100,43.75,100,70.6201222866162,85.81,"P1 - Critical","BLOCK",52,3241.64,3246,1469.88,1474.24,100,707,"Completed"
708,"PL-0106","Container","Medium",3,1773.23,6.19,42.52,"Junior","Small",50,18.75,42.52,70.6787146353324,43.95,"P3 - Medium","PASS WITH MONITORING",585,3246,3252.19,1472.77,1478.96,100,708,"Completed"
709,"PL-0247","DAST","Medium",5,1780.14,5.52,49.98,"Junior","Small",50,31.25,49.98,70.9541385330389,48.34,"P3 - Medium","PASS WITH MONITORING",462,3252.19,3257.71,1472.05,1477.57,100,709,"Completed"
710,"PL-0098","Container","High",14,1780.32,6.67,97.54,"Junior","Small",75,87.5,97.54,70.9613131063511,82.73,"P1 - Critical","WAIT / PRIORITIZE",74,3257.71,3264.38,1477.39,1484.06,100,710,"Completed"
711,"PL-0208","SAST","High",7,1786.73,5.37,76.84,"Junior","Small",75,43.75,76.84,71.216807633746,68.83,"P2 - High","WAIT / PRIORITIZE",185,3264.38,3269.75,1477.65,1483.02,100,711,"Completed"
712,"PL-0124","IaC","Critical",7,1786.88,4.43,87.89,"Intermediate","Small",100,43.75,87.89,71.2227864448395,82.84,"P1 - Critical","BLOCK",73,3269.75,3274.18,1482.87,1487.3,100,712,"Completed"
713,"PL-0081","IaC","High",6,1803.81,5.05,79.17,"Junior","Large",75,37.5,79.17,71.8975949235908,68.23,"P2 - High","WAIT / PRIORITIZE",191,3274.18,3279.23,1470.37,1475.42,100,713,"Completed"
714,"PL-0002","SAST","Medium",4,1805.57,2.76,52.73,"Intermediate","Small",50,25,52.73,71.9677463070877,47.88,"P3 - Medium","PASS WITH MONITORING",471,3279.23,3281.99,1473.66,1476.42,100,714,"Completed"
715,"PL-0207","DAST","Medium",4,1808.09,5.52,43.63,"Junior","Small",50,25,43.63,72.0681903334582,45.61,"P3 - Medium","PASS WITH MONITORING",531,3281.99,3287.51,1473.9,1479.42,100,715,"Completed"
716,"PL-0091","IaC","Critical",7,1808.46,3.69,93.85,"Intermediate","Medium",100,43.75,93.85,72.0829380674888,84.42,"P1 - Critical","BLOCK",63,3287.51,3291.2,1479.05,1482.74,100,716,"Completed"
717,"PL-0296","Container","Critical",5,1811.33,5.46,97.98,"Intermediate","Small",100,31.25,97.98,72.1973326530775,82.96,"P1 - Critical","BLOCK",72,3291.2,3296.66,1479.87,1485.33,100,717,"Completed"
718,"PL-0162","DAST","Low",1,1813.08,4.64,22.78,"Junior","Medium",25,6.25,22.78,72.2670854491681,25.42,"P4 - Low","PASS",845,3296.66,3301.3,1483.58,1488.22,100,718,"Completed"
719,"PL-0177","SCA","Medium",8,1821.78,3.55,58.13,"Junior","Small",50,50,58.13,72.6138564925903,54.29,"P3 - Medium","PASS WITH MONITORING",358,3301.3,3304.85,1479.52,1483.07,100,719,"Completed"
720,"PL-0293","SAST","Medium",6,1827.73,2.91,45.35,"Intermediate","Large",50,37.5,45.35,72.8510159992985,48.62,"P3 - Medium","PASS WITH MONITORING",454,3304.85,3307.76,1477.12,1480.03,100,720,"Completed"
721,"PL-0022","SAST","High",7,1831.63,5.05,73.56,"Senior","Large",75,43.75,73.56,73.0064650877291,68.19,"P2 - High","WAIT / PRIORITIZE",192,3307.76,3312.81,1476.13,1481.18,100,721,"Completed"
722,"PL-0225","SCA","Medium",3,1832.96,2.91,48.25,"Intermediate","Small",50,18.75,48.25,73.059477212758,45.62,"P3 - Medium","PASS WITH MONITORING",530,3312.81,3315.72,1479.85,1482.76,100,722,"Completed"
723,"PL-0259","SAST","High",6,1833.58,4.59,82.31,"Junior","Large",75,37.5,82.31,73.0841896319444,69.14,"P2 - High","WAIT / PRIORITIZE",174,3315.72,3320.31,1482.14,1486.73,100,723,"Completed"
724,"PL-0078","SAST","High",6,1836.7,4.31,85.68,"Senior","Large",75,37.5,85.68,73.2085489026889,69.99,"P2 - High","WAIT / PRIORITIZE",159,3320.31,3324.62,1483.61,1487.92,100,724,"Completed"
725,"PL-0230","SAST","High",5,1841.75,4.73,74.36,"Intermediate","Medium",75,31.25,74.36,73.4098355428362,65.93,"P2 - High","WAIT / PRIORITIZE",234,3324.62,3329.35,1482.87,1487.6,100,725,"Completed"
726,"PL-0272","SAST","High",5,1843.57,4.58,87.28,"Intermediate","Small",75,31.25,87.28,73.4823784507705,69.17,"P2 - High","WAIT / PRIORITIZE",173,3329.35,3333.93,1485.78,1490.36,100,726,"Completed"
727,"PL-0074","IaC","High",4,1845.37,2.35,74.43,"Intermediate","Medium",75,25,74.43,73.5541241838923,64.71,"P2 - High","WAIT / PRIORITIZE",259,3333.93,3336.28,1488.56,1490.91,100,727,"Completed"
728,"PL-0027","SAST","Low",1,1847.54,2.63,25.85,"Intermediate","Small",25,6.25,25.85,73.6406176510447,26.33,"P4 - Low","PASS",826,3336.28,3338.91,1488.74,1491.37,100,728,"Completed"
729,"PL-0246","SCA","High",9,1850.56,3.41,82.27,"Intermediate","Small",75,56.25,82.27,73.7609910477268,72.94,"P2 - High","WAIT / PRIORITIZE",126,3338.91,3342.32,1488.35,1491.76,100,729,"Completed"
730,"PL-0265","SCA","High",7,1851.82,2.38,92.59,"Senior","Small",75,43.75,92.59,73.8112130609121,73.03,"P2 - High","WAIT / PRIORITIZE",125,3342.32,3344.7,1490.5,1492.88,100,730,"Completed"
731,"PL-0099","SCA","High",6,1853.39,1.99,90.46,"Senior","Small",75,37.5,90.46,73.8737912836906,71.25,"P2 - High","WAIT / PRIORITIZE",139,3344.7,3346.69,1491.31,1493.3,100,731,"Completed"
732,"PL-0226","SCA","Low",2,1853.88,3.89,23.52,"Intermediate","Large",25,12.5,23.52,73.893322066596,27.02,"P4 - Low","PASS",813,3346.69,3350.58,1492.81,1496.7,100,732,"Completed"
733,"PL-0166","SAST","Medium",2,1854.28,3.72,59.03,"Intermediate","Large",50,12.5,59.03,73.9092655628453,47.15,"P3 - Medium","PASS WITH MONITORING",484,3350.58,3354.3,1496.3,1500.02,100,733,"Completed"
